city,body_type,Kms_Driven,oem,model,modelYear,variantName,price,Insurance Validity,Fuel Type,Seating_Capacity,Ownership,Transmission,Color
4.0,7.0,86580,30.0,267.0,2015,723.0,1300000,3.0,1.0,7,3.0,1.0,122.0
4.0,8.0,30751,28.0,235.0,2015,390.0,330000,3.0,4.0,5,3.0,0.0,34.0
4.0,2.0,151231,20.0,173.0,2014,1745.0,250000,3.0,4.0,5,1.0,1.0,113.0
4.0,7.0,49000,13.0,102.0,2020,1168.0,1575000,1.0,1.0,5,1.0,1.0,107.0
4.0,7.0,49000,13.0,102.0,2019,1127.0,1475000,1.0,4.0,5,1.0,0.0,135.0
4.0,8.0,147640,21.0,186.0,2006,615.0,225000,3.0,1.0,5,4.0,0.0,8.0
4.0,8.0,55000,0.0,3.0,2013,1324.0,1370000,1.0,1.0,5,1.0,0.0,135.0
4.0,7.0,17284,8.0,65.0,2022,1713.0,900000,3.0,4.0,5,1.0,1.0,90.0
4.0,8.0,100076,9.0,82.0,2014,59.0,300000,3.0,1.0,5,4.0,1.0,132.0
4.0,2.0,105180,2.0,31.0,2011,7.0,60000,3.0,4.0,5,3.0,1.0,25.0
4.0,2.0,85648,20.0,146.0,2018,1224.0,272000,4.0,4.0,5,1.0,1.0,85.0
4.0,2.0,97229,20.0,168.0,2018,1728.0,509000,4.0,4.0,5,1.0,1.0,9.0
4.0,2.0,74850,20.0,148.0,2016,185.0,470000,3.0,1.0,5,1.0,1.0,9.0
4.0,2.0,18484,20.0,165.0,2022,1751.0,539000,1.0,0.0,4,1.0,1.0,85.0
4.0,2.0,52509,20.0,168.0,2018,1728.0,544000,4.0,4.0,5,1.0,1.0,135.0
4.0,8.0,94970,9.0,66.0,2006,1107.0,142000,3.0,4.0,5,3.0,1.0,9.0
4.0,2.0,57000,9.0,84.0,2016,1582.0,345000,1.0,4.0,5,3.0,1.0,56.0
4.0,8.0,91547,28.0,235.0,2018,320.0,965000,4.0,1.0,5,1.0,1.0,113.0
4.0,8.0,42601,20.0,169.0,2011,172.0,280000,3.0,4.0,5,1.0,1.0,96.0
4.0,4.0,208978,20.0,155.0,2013,1687.0,450000,3.0,1.0,7,1.0,1.0,123.0
4.0,7.0,31262,13.0,102.0,2019,1167.0,1130000,3.0,1.0,5,1.0,0.0,56.0
4.0,7.0,72000,6.0,48.0,2018,269.0,775000,1.0,1.0,5,1.0,1.0,56.0
4.0,7.0,152633,24.0,216.0,2014,1833.0,216000,3.0,1.0,5,1.0,1.0,98.0
4.0,2.0,70000,9.0,85.0,2017,846.0,600000,1.0,4.0,5,1.0,1.0,135.0
4.0,8.0,54737,0.0,1.0,2018,687.0,2089999,1.0,4.0,5,1.0,0.0,9.0
4.0,7.0,97845,17.0,139.0,2020,1787.0,1011999,3.0,1.0,7,1.0,1.0,135.0
4.0,2.0,18240,20.0,168.0,2022,1749.0,630000,3.0,4.0,5,1.0,1.0,135.0
4.0,7.0,90000,29.0,253.0,2015,1048.0,590000,1.0,1.0,7,3.0,1.0,14.0
4.0,8.0,65262,11.0,95.0,2014,638.0,3800000,1.0,1.0,5,1.0,0.0,65.0
4.0,8.0,86703,9.0,81.0,2018,1708.0,875000,5.0,4.0,5,1.0,1.0,113.0
4.0,8.0,16000,28.0,236.0,2022,32.0,1110000,4.0,4.0,5,1.0,1.0,135.0
4.0,2.0,48409,9.0,70.0,2018,1074.0,280000,3.0,4.0,5,1.0,1.0,100.0
4.0,2.0,102912,20.0,168.0,2012,1728.0,364000,1.0,4.0,5,1.0,1.0,113.0
4.0,2.0,37025,27.0,224.0,2019,1399.0,352000,4.0,4.0,5,1.0,1.0,135.0
4.0,2.0,164910,24.0,214.0,2015,1873.0,215000,3.0,4.0,5,1.0,1.0,135.0
4.0,8.0,68243,31.0,286.0,2012,999.0,300000,3.0,1.0,5,3.0,1.0,135.0
4.0,2.0,110728,9.0,84.0,2012,1566.0,231000,3.0,4.0,5,1.0,1.0,115.0
4.0,8.0,69492,9.0,81.0,2020,1498.0,1156000,3.0,1.0,5,1.0,1.0,99.0
4.0,2.0,72480,20.0,168.0,2013,1190.0,400000,3.0,1.0,5,1.0,1.0,135.0
4.0,2.0,120094,9.0,85.0,2016,1569.0,500000,3.0,4.0,5,1.0,1.0,100.0
4.0,2.0,118149,20.0,168.0,2013,1687.0,350000,3.0,1.0,5,4.0,1.0,135.0
4.0,7.0,29000,13.0,102.0,2020,1165.0,1420000,1.0,4.0,5,1.0,0.0,8.0
4.0,2.0,68000,8.0,57.0,2015,1714.0,385000,4.0,4.0,5,4.0,0.0,107.0
4.0,5.0,45663,20.0,163.0,2014,1028.0,94353,3.0,4.0,8,4.0,1.0,123.0
4.0,2.0,62626,20.0,146.0,2012,1224.0,96295,3.0,4.0,5,1.0,1.0,123.0
4.0,5.0,32317,20.0,154.0,2022,885.0,570000,3.0,0.0,5,1.0,1.0,72.0
4.0,2.0,65733,9.0,85.0,2010,119.0,117000,3.0,4.0,5,3.0,1.0,135.0
4.0,2.0,21388,29.0,239.0,2020,1829.0,537000,4.0,4.0,5,1.0,1.0,113.0
4.0,8.0,71448,20.0,169.0,2019,773.0,678000,4.0,1.0,5,4.0,0.0,113.0
4.0,8.0,63385,8.0,55.0,2018,1446.0,541000,4.0,4.0,5,1.0,1.0,85.0
4.0,2.0,60048,9.0,85.0,2019,1306.0,578000,4.0,4.0,5,1.0,1.0,85.0
4.0,2.0,45926,9.0,70.0,2015,1074.0,200000,3.0,4.0,5,1.0,1.0,100.0
4.0,7.0,19876,20.0,172.0,2021,1224.0,750000,3.0,4.0,5,1.0,1.0,95.0
4.0,2.0,69000,9.0,85.0,2017,991.0,675000,1.0,1.0,5,1.0,1.0,135.0
4.0,7.0,65000,20.0,172.0,2021,1979.0,894999,1.0,4.0,5,1.0,1.0,135.0
4.0,2.0,37386,9.0,73.0,2015,831.0,420000,3.0,4.0,5,1.0,1.0,103.0
4.0,2.0,104590,20.0,148.0,2020,1984.0,550000,3.0,4.0,5,1.0,1.0,9.0
4.0,7.0,105072,6.0,48.0,2015,258.0,420000,3.0,1.0,5,1.0,1.0,116.0
4.0,8.0,176550,8.0,61.0,2007,429.0,150000,3.0,4.0,5,4.0,1.0,8.0
4.0,8.0,52000,9.0,81.0,2016,372.0,785000,1.0,1.0,5,1.0,1.0,135.0
4.0,2.0,26124,29.0,239.0,2020,1829.0,459999,3.0,4.0,5,1.0,1.0,135.0
4.0,8.0,35925,20.0,153.0,2018,215.0,750000,3.0,4.0,5,1.0,1.0,113.0
4.0,8.0,64816,18.0,129.0,2008,381.0,73000,3.0,4.0,5,3.0,1.0,74.0
4.0,4.0,92701,17.0,119.0,2008,1479.0,108000,3.0,1.0,7,2.0,1.0,135.0
4.0,2.0,38439,20.0,151.0,2019,1952.0,419000,4.0,4.0,5,1.0,1.0,113.0
4.0,7.0,45531,6.0,48.0,2017,341.0,549000,1.0,4.0,5,1.0,1.0,135.0
4.0,2.0,71098,20.0,168.0,2015,1728.0,426000,1.0,4.0,5,3.0,1.0,135.0
4.0,7.0,99432,17.0,139.0,2014,1798.0,633000,1.0,1.0,7,1.0,1.0,8.0
4.0,2.0,24068,27.0,224.0,2020,24.0,440000,3.0,4.0,5,3.0,0.0,38.0
4.0,2.0,85445,6.0,52.0,2013,998.0,250000,3.0,1.0,5,4.0,1.0,35.0
4.0,8.0,112097,31.0,279.0,2008,442.0,476999,3.0,1.0,5,2.0,0.0,8.0
4.0,2.0,80008,9.0,73.0,2017,911.0,470000,3.0,1.0,5,1.0,1.0,119.0
4.0,8.0,96496,31.0,286.0,2013,999.0,400000,3.0,1.0,5,3.0,1.0,20.0
4.0,7.0,75744,24.0,216.0,2014,1862.0,550000,3.0,1.0,5,1.0,1.0,135.0
4.0,2.0,70000,20.0,161.0,2017,181.0,545000,1.0,1.0,5,1.0,0.0,107.0
4.0,2.0,85000,9.0,86.0,2015,1489.0,565000,1.0,1.0,5,1.0,1.0,135.0
4.0,2.0,15092,20.0,146.0,2022,1749.0,409999,3.0,4.0,5,1.0,1.0,56.0
4.0,8.0,117131,8.0,55.0,2014,1523.0,380000,3.0,4.0,5,4.0,1.0,1.0
4.0,2.0,32802,20.0,174.0,2016,774.0,400000,3.0,4.0,5,3.0,0.0,56.0
4.0,2.0,39201,20.0,148.0,2016,69.0,650000,3.0,4.0,5,1.0,1.0,106.0
4.0,7.0,101884,13.0,102.0,2019,1167.0,1260000,3.0,1.0,5,1.0,0.0,45.0
4.0,2.0,152702,20.0,168.0,2014,1688.0,450000,3.0,1.0,5,3.0,1.0,135.0
4.0,2.0,74729,9.0,70.0,2014,1305.0,210000,4.0,4.0,5,1.0,1.0,107.0
4.0,7.0,9009,29.0,251.0,2022,1887.0,990000,3.0,4.0,5,1.0,1.0,8.0
4.0,7.0,10785,20.0,167.0,2020,812.0,1059000,5.0,4.0,5,1.0,1.0,9.0
4.0,2.0,85374,9.0,73.0,2017,106.0,426000,4.0,4.0,5,1.0,1.0,85.0
4.0,2.0,36495,9.0,84.0,2011,1286.0,175000,3.0,4.0,5,1.0,1.0,107.0
4.0,2.0,57095,31.0,281.0,2012,993.0,220000,3.0,1.0,5,3.0,1.0,20.0
4.0,2.0,20199,9.0,85.0,2022,1578.0,1000000,3.0,1.0,5,1.0,1.0,135.0
4.0,2.0,1782,27.0,224.0,2022,25.0,530000,3.0,4.0,5,1.0,1.0,135.0
4.0,7.0,182946,9.0,69.0,2017,415.0,700000,3.0,4.0,5,1.0,1.0,113.0
4.0,2.0,20685,27.0,224.0,2019,1399.0,299000,3.0,4.0,5,1.0,1.0,81.0
4.0,2.0,51284,9.0,70.0,2015,1305.0,250000,3.0,4.0,5,1.0,1.0,100.0
4.0,4.0,83000,20.0,155.0,2020,1764.0,894999,1.0,4.0,7,1.0,1.0,113.0
4.0,2.0,36661,20.0,146.0,2019,1728.0,322000,3.0,4.0,5,1.0,1.0,52.0
4.0,7.0,44143,17.0,136.0,2022,1215.0,1400000,3.0,4.0,4,1.0,1.0,56.0
4.0,8.0,108168,8.0,59.0,2006,1055.0,150000,3.0,4.0,5,2.0,1.0,113.0
4.0,2.0,69475,20.0,147.0,2018,1735.0,310000,3.0,4.0,5,1.0,0.0,123.0
4.0,7.0,96294,17.0,139.0,2013,1798.0,500000,3.0,1.0,7,3.0,1.0,56.0
4.0,7.0,48000,9.0,69.0,2017,377.0,825000,1.0,4.0,5,1.0,1.0,135.0
4.0,7.0,34970,20.0,172.0,2018,1690.0,810000,4.0,1.0,5,1.0,1.0,107.0
4.0,8.0,49931,9.0,68.0,2020,1427.0,649000,4.0,4.0,5,1.0,1.0,135.0
4.0,2.0,49500,20.0,148.0,2018,69.0,670000,1.0,4.0,5,1.0,1.0,9.0
4.0,7.0,44376,13.0,102.0,2019,1128.0,1525000,1.0,1.0,5,1.0,0.0,113.0
4.0,2.0,49225,20.0,168.0,2018,1687.0,655000,1.0,1.0,5,1.0,1.0,135.0
4.0,2.0,68843,29.0,256.0,2020,1852.0,493000,1.0,4.0,5,1.0,1.0,113.0
4.0,2.0,60318,20.0,173.0,2009,1728.0,325000,1.0,4.0,5,1.0,1.0,135.0
4.0,2.0,101014,20.0,168.0,2018,773.0,550000,5.0,1.0,5,1.0,0.0,117.0
4.0,2.0,44319,27.0,224.0,2020,918.0,376000,3.0,4.0,5,3.0,0.0,135.0
4.0,2.0,49422,31.0,281.0,2017,117.0,337000,3.0,4.0,5,1.0,1.0,20.0
4.0,7.0,44934,29.0,251.0,2021,1912.0,1044999,3.0,4.0,5,1.0,0.0,33.0
4.0,8.0,251066,20.0,169.0,2011,1779.0,118000,3.0,1.0,5,1.0,1.0,113.0
4.0,8.0,208708,20.0,153.0,2017,199.0,436000,3.0,1.0,5,1.0,1.0,8.0
4.0,2.0,75426,20.0,173.0,2009,1237.0,75697,3.0,3.0,5,1.0,1.0,113.0
4.0,7.0,36107,9.0,80.0,2020,1514.0,861000,3.0,4.0,5,1.0,0.0,135.0
4.0,7.0,50854,8.0,65.0,2019,2029.0,590000,4.0,4.0,5,1.0,1.0,135.0
4.0,2.0,7985,9.0,74.0,2020,1286.0,553000,3.0,4.0,5,1.0,1.0,9.0
4.0,7.0,47913,17.0,134.0,2017,1617.0,429000,3.0,1.0,7,1.0,1.0,135.0
4.0,2.0,138907,20.0,148.0,2017,147.0,500000,3.0,4.0,5,1.0,1.0,52.0
4.0,2.0,201161,20.0,164.0,2010,1690.0,108000,3.0,1.0,5,1.0,1.0,135.0
4.0,7.0,124143,17.0,139.0,2015,1809.0,482000,3.0,1.0,7,1.0,1.0,8.0
4.0,8.0,65396,8.0,55.0,2017,1446.0,422000,4.0,4.0,5,3.0,1.0,135.0
4.0,2.0,45746,9.0,84.0,2011,1286.0,206000,4.0,4.0,5,1.0,1.0,113.0
4.0,8.0,90560,20.0,153.0,2017,204.0,630000,3.0,4.0,5,1.0,1.0,135.0
4.0,7.0,48350,8.0,58.0,2015,557.0,1390000,1.0,4.0,5,1.0,0.0,113.0
4.0,8.0,66000,8.0,55.0,2017,1029.0,525000,1.0,1.0,5,1.0,1.0,135.0
4.0,2.0,1989,20.0,146.0,2022,1749.0,364000,3.0,4.0,5,1.0,1.0,56.0
4.0,2.0,110818,9.0,70.0,2014,1067.0,200000,3.0,4.0,5,1.0,1.0,100.0
4.0,7.0,89000,9.0,69.0,2017,398.0,975000,1.0,1.0,5,3.0,0.0,56.0
4.0,2.0,67225,17.0,126.0,2018,1098.0,250000,3.0,4.0,6,1.0,1.0,113.0
4.0,7.0,96937,29.0,242.0,2020,1875.0,1300000,3.0,1.0,5,1.0,1.0,135.0
4.0,2.0,160145,20.0,168.0,2010,1778.0,200000,3.0,1.0,5,1.0,1.0,68.0
4.0,4.0,85017,8.0,63.0,2015,1679.0,450000,3.0,4.0,7,1.0,1.0,129.0
4.0,2.0,86719,9.0,84.0,2009,1067.0,150000,3.0,4.0,5,1.0,1.0,107.0
4.0,8.0,106311,29.0,248.0,2012,1047.0,244000,1.0,1.0,5,3.0,1.0,135.0
4.0,2.0,66328,8.0,57.0,2018,140.0,350000,3.0,4.0,5,1.0,1.0,135.0
4.0,8.0,132528,8.0,59.0,1999,187.0,100000,4.0,4.0,5,1.0,1.0,55.0
4.0,8.0,62285,11.0,94.0,2019,464.0,3100000,4.0,1.0,5,1.0,0.0,107.0
4.0,2.0,183619,9.0,85.0,2011,210.0,179000,3.0,1.0,5,1.0,1.0,135.0
4.0,7.0,27019,17.0,123.0,2019,1945.0,900000,3.0,1.0,7,1.0,1.0,35.0
4.0,2.0,46848,9.0,84.0,2011,1286.0,190000,1.0,4.0,5,1.0,1.0,56.0
4.0,7.0,16424,27.0,225.0,2021,1410.0,547000,3.0,4.0,5,1.0,1.0,77.0
4.0,8.0,89525,20.0,153.0,2015,1775.0,509999,3.0,4.0,5,3.0,1.0,135.0
4.0,7.0,39657,9.0,69.0,2020,1490.0,1650000,3.0,1.0,5,1.0,0.0,135.0
4.0,7.0,44516,28.0,232.0,2021,32.0,1000000,1.0,4.0,5,1.0,1.0,107.0
4.0,8.0,129267,20.0,169.0,2016,1687.0,580000,3.0,1.0,5,1.0,1.0,135.0
4.0,2.0,77497,9.0,70.0,2017,1308.0,250000,3.0,4.0,5,1.0,1.0,100.0
4.0,2.0,74953,20.0,168.0,2015,1688.0,310000,3.0,1.0,5,2.0,1.0,135.0
4.0,8.0,153007,20.0,153.0,2016,1694.0,400000,3.0,1.0,5,3.0,1.0,14.0
4.0,2.0,75415,20.0,145.0,2008,1248.0,94723,3.0,4.0,5,3.0,1.0,107.0
4.0,4.0,32516,20.0,155.0,2022,1728.0,602000,3.0,4.0,7,1.0,1.0,56.0
4.0,7.0,49972,13.0,103.0,2022,1151.0,900000,4.0,4.0,5,1.0,1.0,4.0
4.0,2.0,174077,20.0,145.0,2006,1220.0,54000,3.0,4.0,5,1.0,1.0,113.0
4.0,2.0,72434,20.0,145.0,2011,1246.0,110000,3.0,4.0,5,4.0,1.0,39.0
4.0,8.0,34185,6.0,47.0,2015,158.0,300000,3.0,4.0,5,4.0,1.0,107.0
4.0,7.0,29336,24.0,212.0,2021,1829.0,417000,3.0,4.0,5,3.0,1.0,135.0
4.0,2.0,71501,9.0,73.0,2015,1286.0,325000,3.0,4.0,5,1.0,1.0,119.0
4.0,7.0,68279,13.0,102.0,2019,1126.0,1200000,3.0,4.0,5,1.0,1.0,45.0
4.0,8.0,99761,20.0,169.0,2012,1190.0,211000,3.0,1.0,5,3.0,1.0,135.0
4.0,7.0,46865,13.0,102.0,2021,1127.0,1450000,3.0,4.0,5,1.0,0.0,45.0
4.0,2.0,158924,9.0,73.0,2014,911.0,270000,3.0,1.0,5,1.0,1.0,119.0
4.0,2.0,94905,9.0,85.0,2014,1570.0,300000,3.0,1.0,5,1.0,1.0,135.0
4.0,8.0,80607,8.0,59.0,2014,2001.0,442000,3.0,1.0,5,3.0,1.0,133.0
4.0,2.0,33055,20.0,168.0,2020,774.0,508000,3.0,4.0,5,3.0,0.0,95.0
4.0,7.0,91873,17.0,139.0,2012,1817.0,400000,3.0,1.0,7,3.0,1.0,135.0
4.0,8.0,72117,2.0,29.0,2007,385.0,62000,3.0,4.0,5,1.0,1.0,23.0
4.0,7.0,160351,17.0,139.0,2012,1809.0,415000,3.0,1.0,7,1.0,1.0,135.0
4.0,7.0,68280,20.0,172.0,2018,1939.0,755000,3.0,1.0,5,1.0,1.0,95.0
4.0,2.0,47008,20.0,147.0,2018,1728.0,340000,3.0,4.0,5,1.0,1.0,135.0
4.0,8.0,104782,9.0,81.0,2018,902.0,900000,3.0,1.0,5,1.0,1.0,100.0
4.0,4.0,107598,20.0,155.0,2017,863.0,381000,3.0,4.0,7,3.0,0.0,123.0
4.0,7.0,90150,9.0,69.0,2019,235.0,950000,3.0,1.0,5,1.0,1.0,100.0
4.0,8.0,77074,20.0,153.0,2016,1694.0,500000,3.0,1.0,5,3.0,1.0,97.0
4.0,8.0,32293,8.0,55.0,2021,1717.0,731000,3.0,4.0,5,1.0,0.0,90.0
4.0,7.0,69510,12.0,96.0,2018,231.0,1200000,3.0,4.0,5,1.0,0.0,8.0
4.0,7.0,131511,12.0,96.0,2018,489.0,1000000,3.0,1.0,5,1.0,1.0,73.0
4.0,2.0,145716,20.0,168.0,2012,1687.0,300000,3.0,1.0,5,3.0,1.0,135.0
4.0,8.0,38943,20.0,153.0,2017,204.0,607000,3.0,4.0,5,1.0,1.0,69.0
4.0,2.0,96598,20.0,176.0,2005,1224.0,69000,3.0,4.0,5,3.0,1.0,113.0
4.0,7.0,28807,9.0,69.0,2021,1503.0,1600000,3.0,4.0,5,1.0,0.0,99.0
4.0,8.0,107000,1.0,15.0,2012,738.0,1275000,1.0,1.0,5,1.0,0.0,135.0
4.0,7.0,79331,14.0,109.0,2016,1142.0,3675000,1.0,1.0,5,3.0,0.0,135.0
4.0,7.0,49503,13.0,103.0,2020,1154.0,994999,4.0,1.0,5,1.0,1.0,56.0
4.0,4.0,137029,30.0,271.0,2014,560.0,1350000,4.0,1.0,7,1.0,1.0,113.0
4.0,7.0,34576,12.0,96.0,2018,228.0,1490000,4.0,4.0,5,1.0,0.0,8.0
4.0,7.0,40220,17.0,134.0,2016,1619.0,750000,0.0,1.0,7,1.0,1.0,107.0
4.0,2.0,83083,20.0,148.0,2018,988.0,675000,1.0,1.0,5,1.0,1.0,9.0
4.0,7.0,139208,30.0,267.0,2010,627.0,1050000,4.0,1.0,7,1.0,1.0,135.0
4.0,2.0,40000,20.0,147.0,2023,1481.0,276000,4.0,4.0,5,1.0,1.0,85.0
4.0,2.0,50000,20.0,173.0,2016,1745.0,182000,4.0,4.0,5,1.0,1.0,85.0
4.0,8.0,60000,20.0,157.0,2005,1268.0,50000,4.0,4.0,5,1.0,1.0,85.0
4.0,2.0,100000,9.0,70.0,2011,1067.0,130000,4.0,4.0,5,1.0,1.0,85.0
4.0,2.0,120000,9.0,70.0,2012,1067.0,130000,4.0,4.0,5,1.0,1.0,85.0
4.0,2.0,70000,6.0,52.0,2011,1346.0,110000,4.0,4.0,5,3.0,1.0,85.0
4.0,2.0,50000,20.0,177.0,2008,1747.0,55000,4.0,4.0,5,3.0,1.0,85.0
4.0,2.0,120000,9.0,70.0,2011,1067.0,130000,4.0,4.0,5,1.0,1.0,85.0
4.0,7.0,20000,24.0,212.0,2022,1829.0,650000,4.0,4.0,5,1.0,1.0,85.0
4.0,2.0,40000,27.0,224.0,2016,1405.0,250000,4.0,4.0,5,1.0,1.0,85.0
4.0,2.0,100000,20.0,144.0,2010,1780.0,110000,4.0,4.0,5,1.0,1.0,85.0
4.0,7.0,10000,24.0,212.0,2021,1654.0,730000,4.0,4.0,5,1.0,1.0,85.0
4.0,2.0,60000,20.0,145.0,2012,1137.0,130000,4.0,0.0,5,1.0,1.0,85.0
4.0,2.0,20000,20.0,146.0,2021,1224.0,330000,4.0,4.0,5,1.0,1.0,85.0
4.0,8.0,30000,20.0,169.0,2020,1729.0,600000,4.0,4.0,5,1.0,1.0,85.0
4.0,2.0,50000,20.0,173.0,2009,1220.0,100000,4.0,4.0,5,3.0,1.0,85.0
4.0,2.0,70000,20.0,168.0,2013,1728.0,335000,4.0,4.0,5,1.0,1.0,85.0
4.0,7.0,30000,17.0,121.0,2023,1317.0,1100000,4.0,1.0,7,1.0,1.0,85.0
4.0,7.0,50000,6.0,48.0,2014,337.0,400000,4.0,4.0,5,4.0,0.0,85.0
4.0,2.0,30000,9.0,85.0,2011,121.0,300000,4.0,4.0,5,1.0,1.0,85.0
4.0,2.0,20000,9.0,77.0,2011,1108.0,180000,4.0,4.0,5,1.0,1.0,85.0
4.0,7.0,20000,17.0,138.0,2022,1802.0,1100000,4.0,1.0,5,1.0,1.0,85.0
4.0,2.0,90000,9.0,85.0,2012,149.0,229999,4.0,4.0,5,1.0,1.0,85.0
4.0,2.0,60000,6.0,52.0,2011,1011.0,150000,4.0,1.0,5,4.0,1.0,85.0
4.0,2.0,100000,20.0,151.0,2018,1970.0,400000,4.0,4.0,5,1.0,0.0,85.0
4.0,2.0,10000,3.0,33.0,2022,1383.0,700000,4.0,4.0,5,1.0,1.0,85.0
4.0,7.0,60000,6.0,48.0,2017,271.0,600000,4.0,1.0,5,1.0,1.0,85.0
4.0,7.0,40000,20.0,172.0,2021,1224.0,745000,4.0,4.0,5,1.0,1.0,85.0
4.0,2.0,120000,6.0,52.0,2013,1011.0,150000,4.0,1.0,5,3.0,1.0,85.0
4.0,7.0,70000,13.0,102.0,2020,1152.0,1166000,4.0,1.0,5,1.0,1.0,85.0
4.0,2.0,10000,20.0,173.0,2021,1728.0,500000,4.0,4.0,5,1.0,1.0,85.0
4.0,2.0,50000,20.0,147.0,2018,1735.0,350000,4.0,4.0,5,3.0,0.0,85.0
4.0,7.0,50000,29.0,251.0,2018,295.0,600000,4.0,1.0,5,3.0,1.0,85.0
4.0,2.0,50000,4.0,35.0,2016,1604.0,225000,4.0,4.0,5,1.0,1.0,85.0
4.0,7.0,30000,17.0,119.0,2021,861.0,1000000,4.0,1.0,7,1.0,1.0,85.0
4.0,8.0,150000,20.0,169.0,2010,1194.0,190000,4.0,1.0,5,3.0,1.0,85.0
4.0,7.0,70000,17.0,121.0,2021,1320.0,950000,4.0,1.0,7,1.0,1.0,85.0
4.0,2.0,90000,20.0,177.0,2010,1748.0,150000,4.0,4.0,5,1.0,1.0,85.0
4.0,2.0,50000,20.0,145.0,2010,1246.0,185000,4.0,4.0,5,1.0,1.0,85.0
4.0,2.0,80000,20.0,143.0,1998,1595.0,50000,4.0,4.0,4,2.0,1.0,85.0
4.0,2.0,120000,2.0,25.0,2014,1001.0,150000,4.0,1.0,5,3.0,1.0,85.0
4.0,8.0,20000,8.0,55.0,2021,1445.0,800000,4.0,4.0,5,1.0,1.0,85.0
4.0,7.0,60000,17.0,136.0,2017,893.0,450000,4.0,1.0,6,2.0,1.0,85.0
4.0,8.0,60000,8.0,55.0,2016,1520.0,430000,4.0,1.0,5,3.0,1.0,85.0
4.0,8.0,70000,20.0,169.0,2011,1769.0,225000,4.0,4.0,5,3.0,1.0,85.0
4.0,2.0,150000,20.0,145.0,2008,1207.0,70000,4.0,4.0,5,4.0,1.0,85.0
4.0,2.0,30000,9.0,84.0,2010,832.0,175000,4.0,4.0,5,3.0,1.0,85.0
4.0,8.0,60000,9.0,66.0,2008,1107.0,100000,4.0,4.0,5,1.0,1.0,85.0
4.0,4.0,120000,20.0,155.0,2017,1469.0,600000,4.0,1.0,7,3.0,1.0,85.0
4.0,8.0,100000,20.0,169.0,2011,1769.0,200000,4.0,4.0,5,1.0,1.0,85.0
4.0,7.0,50000,17.0,130.0,2020,1458.0,1600000,4.0,1.0,7,1.0,1.0,85.0
4.0,2.0,70000,9.0,77.0,2007,1828.0,100000,4.0,4.0,5,1.0,1.0,85.0
4.0,7.0,10000,17.0,138.0,2022,1820.0,1200000,4.0,4.0,5,1.0,1.0,85.0
4.0,7.0,50000,17.0,138.0,2020,1820.0,1070000,4.0,4.0,5,1.0,1.0,85.0
4.0,2.0,80000,9.0,70.0,2015,1074.0,248000,4.0,4.0,5,1.0,1.0,85.0
4.0,2.0,40000,20.0,146.0,2020,1749.0,400000,4.0,4.0,5,1.0,1.0,85.0
4.0,2.0,70000,20.0,145.0,2007,1596.0,125000,4.0,4.0,5,3.0,1.0,85.0
4.0,2.0,150000,8.0,62.0,2016,354.0,400000,4.0,1.0,5,1.0,1.0,85.0
4.0,8.0,40000,8.0,55.0,2021,1557.0,900000,4.0,1.0,5,1.0,0.0,85.0
4.0,2.0,30000,20.0,146.0,2020,1224.0,310000,4.0,4.0,5,1.0,1.0,85.0
4.0,8.0,80000,20.0,169.0,2014,1224.0,350000,4.0,4.0,5,1.0,1.0,85.0
4.0,7.0,80000,12.0,96.0,2017,466.0,1300000,4.0,1.0,5,1.0,1.0,85.0
4.0,7.0,20000,8.0,65.0,2021,1713.0,850000,4.0,4.0,5,1.0,1.0,85.0
4.0,2.0,70000,2.0,31.0,2009,7.0,90000,4.0,4.0,5,3.0,1.0,85.0
4.0,7.0,120000,17.0,139.0,2012,1809.0,500000,4.0,1.0,7,1.0,1.0,85.0
4.0,7.0,20000,8.0,65.0,2022,1713.0,950000,4.0,4.0,5,1.0,1.0,85.0
4.0,7.0,150000,12.0,96.0,2018,466.0,1214000,4.0,1.0,5,1.0,1.0,85.0
4.0,8.0,20000,9.0,68.0,2021,1427.0,670000,4.0,4.0,5,1.0,1.0,85.0
4.0,2.0,80000,20.0,143.0,2004,765.0,50000,4.0,4.0,4,3.0,1.0,85.0
4.0,7.0,90000,20.0,172.0,2017,1690.0,850000,4.0,1.0,5,1.0,1.0,85.0
4.0,2.0,30000,27.0,224.0,2017,1399.0,300000,4.0,4.0,5,1.0,1.0,85.0
4.0,2.0,30000,20.0,146.0,2020,1224.0,330000,4.0,4.0,5,1.0,1.0,85.0
4.0,7.0,40000,20.0,172.0,2018,1690.0,750000,4.0,1.0,5,4.0,1.0,85.0
4.0,8.0,120000,9.0,66.0,2005,1107.0,70000,4.0,4.0,5,2.0,1.0,85.0
4.0,2.0,120000,20.0,173.0,2006,1728.0,80000,4.0,4.0,5,2.0,1.0,85.0
4.0,2.0,60000,20.0,173.0,2009,1236.0,125000,4.0,4.0,5,3.0,1.0,85.0
4.0,8.0,150000,20.0,169.0,2009,1937.0,250000,4.0,1.0,5,3.0,1.0,85.0
4.0,2.0,60000,20.0,146.0,2019,1748.0,370000,4.0,4.0,5,1.0,1.0,85.0
4.0,7.0,150000,27.0,222.0,2013,450.0,325000,4.0,1.0,5,1.0,1.0,85.0
4.0,2.0,80000,20.0,143.0,2006,1595.0,45000,4.0,4.0,4,3.0,1.0,85.0
